episode,reward,steps
1664,7,14
1665,3,18
1666,9,12
1667,10,11
1668,-9,21
1669,5,16
1670,5,16
1671,7,14
1672,-11,14
1673,14,7
1674,5,16
1675,2,19
1676,9,12
1677,5,16
1678,-15,27
1679,9,12
1680,6,15
1681,-4,25
1682,-5,17
1683,-9,21
1684,9,12
1685,11,10
1686,-12,24
1687,-2,14
1688,8,13
1689,3,18
1690,-1,13
1691,4,17
1692,-23,26
1693,-1,22
1694,-1,13
1695,6,15
1696,-11,14
1697,12,9
1698,7,14
1699,-7,19
1700,11,10
1701,8,13
1702,6,15
1703,7,14
1704,-7,19
1705,-7,28
1706,3,18
1707,7,14
1708,6,15
1709,9,12
1710,6,15
1711,-7,19
1712,-23,17
1713,9,12
1714,-1,22
1715,1,11
1716,1,20
1717,-2,14
1718,-8,20
1719,-19,22
1720,14,7
1721,-5,17
1722,-2,14
1723,8,13
1724,-1,13
1725,10,11
1726,10,11
1727,5,16
1728,2,19
1729,6,15
1730,11,10
1731,11,10
1732,-2,14
1733,5,16
1734,8,13
1735,5,16
1736,1,20
1737,10,11
1738,10,11
1739,9,12
1740,-9,21
1741,-2,23
1742,13,8
1743,7,14
1744,-1,13
1745,6,15
1746,-7,19
1747,-6,18
1748,-3,15
1749,-20,23
1750,7,14
1751,-17,20
1752,10,11
1753,4,17
1754,-16,19
1755,0,12
1756,4,17
1757,-1,13
1758,7,14
1759,9,12
1760,8,13
1761,5,16
1762,-6,27
1763,-6,18
1764,4,17
1765,12,9
1766,-2,14
1767,-5,17
1768,-4,16
1769,6,15
1770,10,11
1771,-18,21
1772,9,12
1773,-2,14
1774,-8,20
1775,11,10
1776,13,8
1777,10,11
1778,4,17
1779,7,14
1780,2,19
1781,8,13
1782,13,8
1783,8,13
1784,12,9
1785,-2,14
1786,0,21
1787,0,12
1788,-2,14
1789,12,9
1790,1,20
1791,-11,14
1792,13,8
1793,-3,15
1794,1,20
1795,-14,17
1796,4,17
1797,5,16
1798,8,13
1799,7,14
1800,1,11
1801,6,15
1802,8,13
1803,4,17
1804,-8,20
1805,10,11
1806,6,15
1807,6,15
1808,6,15
1809,10,11
1810,-4,16
1811,5,16
1812,7,14
1813,-16,19
1814,5,16
1815,9,12
1816,9,12
1817,-8,20
1818,8,13
1819,2,19
1820,1,11
1821,4,17
1822,8,13
1823,-24,27
1824,11,10
1825,5,16
1826,5,16
1827,-1,22
1828,11,10
1829,13,8
1830,13,8
1831,7,14
1832,-13,25
1833,9,12
1834,5,16
1835,-2,14
1836,5,16
1837,-1,13
1838,5,16
1839,-14,26
1840,-28,22
1841,8,13
1842,-1,13
1843,-7,19
1844,-35,29
1845,0,21
1846,1,11
1847,-15,18
1848,7,14
1849,9,12
1850,-2,14
1851,3,18
1852,-12,15
1853,-5,17
1854,-7,19
1855,11,10
1856,12,9
1857,6,15
1858,-3,15
1859,11,10
1860,7,14
1861,7,14
1862,-2,14
1863,-9,30
1864,-1,13
1865,7,14
1866,4,17
1867,9,12
1868,6,15
1869,2,19
1870,-7,19
1871,5,16
1872,10,11
1873,5,16
1874,4,17
1875,13,8
1876,-1,13
1877,-13,16
1878,0,12
1879,-11,23
1880,-9,21
1881,3,18
1882,-10,22
1883,-2,14
1884,10,11
1885,-32,35
1886,11,10
1887,7,14
1888,8,13
1889,3,18
1890,5,16
1891,5,16
1892,-4,16
1893,-4,16
1894,-16,28
1895,-11,23
1896,-3,24
1897,-1,13
1898,7,14
1899,-13,25
1900,5,16
1901,4,17
1902,8,13
1903,8,13
1904,2,19
1905,10,11
1906,9,12
1907,-13,25
1908,9,12
1909,2,19
1910,-8,20
1911,-18,21
1912,4,17
1913,10,11
1914,9,12
1915,7,14
1916,-28,22
1917,14,7
1918,9,12
1919,9,12
1920,-12,15
1921,9,12
1922,8,13
1923,5,16
1924,8,13
1925,6,15
1926,10,11
1927,10,11
1928,10,11
1929,-24,18
1930,-5,17
1931,4,17
1932,-18,30
1933,-2,14
1934,4,17
1935,5,16
1936,-19,22
1937,-1,22
1938,-1,13
1939,10,11
1940,-12,15
1941,-4,16
1942,-2,14
1943,-11,23
1944,9,12
1945,0,21
1946,5,16
1947,11,10
1948,6,15
1949,-15,18
1950,10,11
1951,-7,28
1952,6,15
1953,-10,22
